Loan ID,Amount Requested,Amount Funded By Investors,Interest Rate,Loan Length,CREDIT Grade,Loan Title,Loan Purpose,Monthly PAYMENT,Total Amount Funded,Debt-To-Income Ratio,City,State,Home Ownership,Monthly Income,FICO Range,Earliest CREDIT Line,Open CREDIT Lines,Total CREDIT Lines,Revolving CREDIT Balance,Revolving Line Utilization,Inquiries in the Last 6 Months,Accounts Now Delinquent,Delinquent Amount,Delinquencies (Last 2 yrs),Employment Length,"Status (Fully Paid=1, Not Paid=0)"
374045,15000,4775.0,0.1189,36,11,12872,6,497.46,15000,0.1917,1265,28,1,6250.0,717.0,727450,13.0,27.0,125642.0,0.8220000000000001,0.0,0.0,0.0,1.0,6,0
483424,5000,4900.0,0.0788,36,21,3931,6,156.41,5000,0.1484,3752,39,0,3416.67,722.0,730790,7.0,16.0,1451.0,0.315,0.0,0.0,0.0,0.0,6,0
444440,5000,4975.0,0.0894,36,21,9270,6,158.86,5000,0.192,1204,19,0,2000.0,727.0,732035,7.0,9.0,5089.0,0.565,0.0,0.0,0.0,0.0,1,1
1257886,8000,7975.0,0.0976,36,23,3043,6,257.24,8000,0.2035,1702,31,0,3750.0,732.0,727149,6.0,23.0,6059.0,0.932,2.0,0.0,0.0,0.0,4,0
620716,8000,7013.2,0.0691,36,21,5356,6,246.69,8000,0.1003,5469,10,1,12500.0,727.0,728167,20.0,43.0,2708.0,0.025,1.0,0.0,0.0,1.0,10,1
589891,6000,6000.0,0.1361,36,19,10491,3,203.94,6000,0.2198,8116,7,0,3440.0,697.0,726782,5.0,15.0,21206.0,0.9420000000000001,0.0,0.0,0.0,0.0,11,1
492339,2500,2500.0,0.1099,36,11,1112,6,81.84,2500,0.1966,6239,39,0,2340.0,707.0,730546,5.0,27.0,1836.0,0.5920000000000001,1.0,0.0,0.0,1.0,7,1
2274848,12000,12000.0,0.0662,36,17,13892,6,368.45,12000,0.2258,4451,18,1,5416.67,737.0,730039,7.0,34.0,16897.0,0.66,0.0,0.0,0.0,0.0,1,0
2380418,24000,24000.0,0.1016,60,23,7995,6,511.83,24000,0.1301,4090,19,0,13000.0,757.0,728011,9.0,29.0,17036.0,0.36200000000000004,1.0,0.0,0.0,0.0,4,0
2305252,18000,18000.0,0.08900000000000001,36,21,4627,10,0.0,18000,0.0579,4795,37,0,10833.33,682.0,729113,12.0,23.0,20384.0,0.736,0.0,0.0,0.0,0.0,6,0
522257,20000,13278.97,0.1558,60,2,1463,6,328.31,13625,0.1754,5563,19,0,7167.0,712.0,730756,12.0,18.0,18641.0,0.6779999999999999,1.0,0.0,0.0,0.0,7,0
1035392,2000,2000.0,0.1427,36,19,2603,6,68.62,2000,0.0858,8050,18,0,5416.67,682.0,732365,4.0,13.0,4312.0,0.77,3.0,0.0,0.0,0.0,11,1
2376886,8500,8500.0,0.08900000000000001,36,21,5214,10,269.91,8500,0.1013,8344,16,1,6916.67,707.0,730524,5.0,18.0,8093.0,0.975,0.0,0.0,0.0,0.0,5,0
521639,2800,2800.0,0.0788,36,21,13573,6,87.59,2800,0.2286,3028,40,1,4400.0,712.0,728354,20.0,37.0,51902.0,0.231,0.0,0.0,0.0,0.0,6,0
2089025,15000,15000.0,0.1212,36,33,2270,10,499.08,15000,0.0951,1152,30,0,4333.33,687.0,731305,9.0,27.0,8952.0,0.752,0.0,0.0,0.0,0.0,11,0
479413,12000,11925.0,0.1099,36,11,2603,6,392.83,12000,0.0447,1900,18,1,7916.67,732.0,726006,4.0,21.0,13855.0,0.425,0.0,0.0,0.0,0.0,3,1
1078180,8400,8400.0,0.15960000000000002,36,13,7414,6,295.16,8400,0.2339,3196,31,0,4083.33,667.0,729067,11.0,24.0,6193.0,0.7040000000000001,1.0,0.0,0.0,0.0,5,1
2379079,30000,30000.0,0.2049,60,4,8345,6,0.0,30000,0.0707,3743,30,1,9166.67,672.0,730696,8.0,13.0,30381.0,0.826,0.0,0.0,0.0,0.0,1,0
2374598,15875,15875.0,0.1905,36,30,7137,3,0.0,15875,0.2382,916,30,0,3333.33,687.0,732521,14.0,14.0,11938.0,0.315,0.0,0.0,0.0,0.0,5,0
383266,6400,6175.0,0.08,36,1,13653,3,200.56,6400,0.114,2876,41,1,4166.67,792.0,729455,6.0,16.0,339.0,0.011000000000000001,0.0,0.0,0.0,0.0,10,1
2077609,2800,2800.0,0.1212,36,33,6542,5,93.17,2800,0.1044,3823,19,0,8166.67,707.0,730550,5.0,17.0,1952.0,0.195,1.0,0.0,0.0,1.0,9,0
1019471,25000,24975.0,0.079,36,32,3533,6,782.26,25000,0.1359,7562,19,1,13000.0,752.0,730520,13.0,27.0,123416.0,0.26,1.0,0.0,0.0,0.0,3,1
1022579,1450,1450.0,0.1242,36,11,9938,6,48.46,1450,0.2153,3637,19,0,3000.0,672.0,731882,7.0,11.0,4564.0,0.374,0.0,0.0,0.0,0.0,6,1
403469,3000,3000.0,0.1221,36,28,4122,1,99.95,3000,0.1189,6216,19,0,4583.0,697.0,731302,4.0,5.0,3503.0,0.305,0.0,0.0,0.0,0.0,7,1
621591,25000,13250.0,0.1743,60,18,5340,13,398.85,15900,0.0788,8435,34,2,7083.33,692.0,728686,6.0,24.0,14985.0,0.649,3.0,0.0,0.0,2.0,2,1
432703,14075,11313.21,0.1322,36,19,7693,6,475.75,14075,0.2371,2490,40,1,8714.08,692.0,728380,15.0,26.0,156752.0,0.799,0.0,0.0,0.0,0.0,6,0
916467,16000,16000.0,0.1242,60,11,6279,6,359.32,16000,0.047400000000000005,2485,18,1,6416.67,752.0,728686,16.0,37.0,12688.0,0.08900000000000001,1.0,0.0,0.0,2.0,6,1
459859,25000,24850.0,0.1218,36,11,2603,6,832.5,25000,0.1667,4499,19,0,3916.67,752.0,730123,9.0,26.0,23602.0,0.581,4.0,0.0,0.0,0.0,1,1
176582,8000,3399.99,0.1628,36,7,7795,6,282.37,8000,0.25,5148,49,0,2200.0,662.0,730826,8.0,13.0,8768.0,0.7190000000000001,3.0,0.0,0.0,0.0,8,0
2298159,9000,9000.0,0.08900000000000001,36,21,1395,10,285.78,9000,0.125,5781,18,1,8333.33,697.0,731576,17.0,23.0,17164.0,0.536,2.0,0.0,0.0,1.0,1,0
243622,10400,5335.96,0.1071,36,28,8434,6,339.06,10400,0.047400000000000005,6434,19,0,2616.67,722.0,731857,5.0,6.0,6206.0,0.353,0.0,0.0,0.0,0.0,11,1
658167,8500,8500.0,0.0963,36,23,6279,8,272.8,8500,0.0876,1538,19,1,1768.42,727.0,732461,5.0,8.0,3168.0,0.33299999999999996,3.0,0.0,0.0,0.0,5,1
648886,20000,20000.0,0.1306,36,19,200,10,674.46,20000,0.0348,7990,39,1,7666.67,747.0,730001,4.0,16.0,8908.0,0.938,0.0,0.0,0.0,0.0,4,1
452031,15000,15000.0,0.1148,36,34,13597,3,494.53,15000,0.0635,4947,31,0,15833.33,767.0,726867,6.0,29.0,544.0,0.027000000000000003,2.0,0.0,0.0,1.0,11,1
2308245,26500,26500.0,0.2363,60,12,14104,6,756.68,26500,0.1354,5782,37,0,5000.0,677.0,727715,6.0,22.0,7859.0,0.695,2.0,0.0,0.0,0.0,6,0
2308200,15000,15000.0,0.1311,36,11,13416,8,506.21,15000,0.2405,3260,20,2,4166.67,692.0,730086,10.0,20.0,12083.0,0.47600000000000003,1.0,0.0,0.0,1.0,5,0
589601,5000,5000.0,0.1075,36,34,11631,3,163.11,5000,0.1824,5033,29,2,2039.0,762.0,728938,3.0,10.0,5423.0,0.313,0.0,0.0,0.0,0.0,0,1
2015166,9750,9750.0,0.1531,36,19,13768,2,339.47,9750,0.152,3075,37,0,3000.0,677.0,733198,9.0,13.0,3955.0,0.7909999999999999,0.0,0.0,0.0,0.0,8,0
579952,9600,9400.0,0.0751,36,32,7348,10,298.67,9600,0.1618,6752,34,1,6666.67,737.0,729701,14.0,34.0,10195.0,0.23199999999999998,0.0,0.0,0.0,0.0,4,1
576675,8000,8000.0,0.16820000000000002,36,29,13843,10,284.51,8000,0.0537,3999,11,1,4416.67,677.0,731765,4.0,12.0,7959.0,0.983,1.0,0.0,0.0,0.0,9,1
2381554,23500,23500.0,0.1875,36,2,13160,6,0.0,23500,0.163,547,7,0,5000.0,692.0,730918,9.0,26.0,7387.0,0.524,1.0,0.0,0.0,1.0,7,0
2334645,35000,35000.0,0.1409,36,28,6949,10,0.0,35000,0.1213,9154,18,1,13416.67,702.0,729358,13.0,36.0,11969.0,0.647,3.0,0.0,0.0,0.0,6,0
357380,1775,0.0,0.1272,36,27,10577,5,59.57,1775,0.1064,7441,19,0,3750.0,667.0,730691,12.0,15.0,1030.0,0.046,0.0,0.0,0.0,3.0,8,1
2380777,28000,28000.0,0.1114,60,34,5356,10,610.75,28000,0.0979,2023,19,1,10000.0,732.0,726411,23.0,41.0,31587.0,0.5920000000000001,0.0,0.0,0.0,0.0,1,0
567935,5000,5000.0,0.1075,36,34,7965,10,163.11,5000,0.0166,6170,37,0,1030.0,712.0,729806,6.0,11.0,4898.0,0.505,0.0,0.0,0.0,0.0,0,1
2381111,25000,25000.0,0.1212,60,33,8084,6,0.0,25000,0.1204,3756,19,1,10000.0,707.0,726685,11.0,28.0,33018.0,0.484,1.0,0.0,0.0,0.0,6,0
892351,8000,8000.0,0.0662,36,17,7137,3,245.63,8000,0.044000000000000004,1510,26,0,13666.67,737.0,728205,11.0,26.0,10312.0,0.22699999999999998,0.0,0.0,0.0,0.0,6,1
2295666,4000,4000.0,0.1849,36,15,7795,10,145.6,4000,0.2759,4679,19,0,5833.33,667.0,730156,15.0,22.0,15970.0,0.7070000000000001,0.0,1.0,0.0,1.0,6,0
166532,15000,2175.0,0.1659,36,26,6279,6,531.74,15000,0.2053,7842,45,0,3400.0,652.0,730211,8.0,13.0,1728.0,0.5760000000000001,8.0,0.0,0.0,0.0,4,0
453632,16000,15812.33,0.1183,36,33,9376,13,530.15,16000,0.0629,283,1,1,17000.0,727.0,726227,16.0,30.0,41977.0,0.254,1.0,0.0,0.0,0.0,8,1
185684,22350,486.13,0.1407,36,5,13416,8,764.64,22350,0.0366,5522,37,2,11250.0,672.0,727202,8.0,15.0,10753.0,0.523,2.0,0.0,0.0,3.0,7,0
2299858,12000,11975.0,0.1409,36,28,10873,6,410.66,12000,0.2354,4045,39,1,3250.0,677.0,731764,12.0,24.0,12384.0,0.716,0.0,0.0,0.0,0.0,1,0
386450,2400,2400.0,0.1316,36,14,12482,0,81.05,2400,0.191,4389,41,0,6475.0,677.0,730030,21.0,36.0,5396.0,0.231,2.0,0.0,0.0,0.0,2,1
384336,10000,9925.0,0.0963,36,21,9692,6,320.95,10000,0.1588,6484,1,0,2500.0,762.0,729819,8.0,10.0,4532.0,0.336,0.0,0.0,0.0,0.0,7,0
833957,20400,20375.0,0.17489999999999994,60,6,4412,6,512.39,20400,0.1857,3419,1,2,6666.67,697.0,728656,15.0,56.0,21189.0,0.6729999999999999,2.0,0.0,0.0,0.0,6,1
1475579,18200,18200.0,0.0762,36,1,8337,6,567.14,18200,0.2731,4152,38,0,4833.33,757.0,724921,8.0,24.0,33805.0,0.45799999999999996,0.0,0.0,0.0,0.0,6,1
427875,8000,7954.17,0.1284,36,19,13610,0,268.95,8000,0.0,2416,19,0,1083.33,717.0,732013,5.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,8,0
1139503,19000,19000.0,0.1677,36,15,10943,6,675.23,19000,0.1212,5796,18,1,6904.17,677.0,730158,18.0,40.0,11488.0,0.311,3.0,0.0,0.0,0.0,6,1
1361637,8500,8500.0,0.15810000000000002,36,27,6476,2,298.04,8500,0.1837,101,18,0,5958.33,677.0,732159,14.0,24.0,16162.0,0.466,3.0,0.0,0.0,0.0,5,1
2379954,30000,30000.0,0.2198,60,24,7607,6,0.0,30000,0.1371,5416,41,1,12166.67,687.0,726542,17.0,28.0,27383.0,0.6409999999999999,2.0,0.0,0.0,0.0,11,0
2225747,16000,15975.0,0.0662,36,17,8607,10,491.26,16000,0.0753,8251,41,0,12916.67,802.0,731333,8.0,36.0,153.0,0.003,1.0,0.0,0.0,0.0,9,0
424125,3000,2975.0,0.1347,36,27,2301,3,101.77,3000,0.1975,2647,19,1,4166.67,672.0,726776,12.0,22.0,17015.0,0.5379999999999999,1.0,0.0,0.0,0.0,6,1
462697,4000,4000.0,0.07400000000000001,36,17,5858,5,124.24,4000,0.1043,95,39,0,3000.0,777.0,730396,6.0,13.0,2063.0,0.121,0.0,0.0,0.0,0.0,8,1
2474952,8000,8000.0,0.158,36,14,14104,6,280.47,8000,0.131,418,40,1,5000.0,687.0,730336,13.0,21.0,27103.0,0.517,1.0,0.0,0.0,1.0,6,0
405894,3200,3125.57,0.1316,36,14,4533,6,108.07,3200,0.11,8376,19,1,3916.67,672.0,729669,6.0,12.0,3371.0,0.48200000000000004,1.0,0.0,0.0,0.0,9,0
808436,10000,10000.0,0.1149,60,11,1943,6,219.88,10000,0.1069,7400,30,0,3750.0,807.0,727195,5.0,18.0,1321.0,0.054000000000000006,1.0,0.0,0.0,0.0,0,1
495957,13000,12800.0,0.0988,36,23,13192,6,418.74,13000,0.092,3303,37,0,10833.33,742.0,731489,6.0,12.0,19131.0,0.631,0.0,0.0,0.0,0.0,1,1
813415,5100,5075.0,0.07490000000000001,36,32,14175,8,158.62,5100,0.0323,1265,28,0,3100.0,742.0,731791,6.0,7.0,1117.0,0.10400000000000001,1.0,0.0,0.0,0.0,1,1
2217612,21850,21850.0,0.2149,60,5,13438,6,597.16,21850,0.1434,1385,35,1,5166.67,677.0,729880,11.0,19.0,6683.0,0.405,2.0,0.0,0.0,0.0,4,0
397415,18000,11570.62,0.1474,36,2,12698,10,621.67,18000,0.16329999999999995,2820,39,0,4666.67,682.0,730305,9.0,16.0,18451.0,0.652,2.0,0.0,0.0,0.0,1,1
2079319,10500,10500.0,0.1433,36,0,2603,6,360.56,10500,0.1078,4679,19,1,5833.33,687.0,730152,9.0,23.0,37677.0,0.8170000000000001,1.0,0.0,0.0,0.0,2,0
397200,14000,13681.25,0.0963,36,21,12646,1,449.32,14000,0.0194,4677,40,0,6250.0,812.0,730331,5.0,9.0,45050.0,0.064,0.0,0.0,0.0,0.0,1,1
625314,10000,9925.0,0.1335,60,27,14267,6,229.33,10000,0.2312,6928,41,0,2500.0,697.0,730702,8.0,11.0,7232.0,0.588,0.0,0.0,0.0,0.0,6,0
2297352,9600,9600.0,0.0762,36,1,13153,6,299.15,9600,0.0443,8344,16,0,4583.33,762.0,733463,9.0,16.0,1953.0,0.11,0.0,0.0,0.0,0.0,7,0
409691,3000,2975.0,0.1114,36,23,14096,5,98.42,3000,0.0148,4511,3,2,2500.0,752.0,732066,3.0,4.0,471.0,0.052000000000000005,1.0,0.0,0.0,0.0,8,1
1024806,22000,22000.0,0.1991,36,24,5356,6,816.6,22000,0.1824,5794,34,1,5833.33,662.0,724015,11.0,36.0,38928.0,0.846,0.0,0.0,0.0,1.0,9,1
452419,3500,3500.0,0.0859,36,32,105,6,110.64,3500,0.1663,2836,41,0,2916.67,722.0,731919,7.0,11.0,3159.0,0.174,0.0,0.0,0.0,0.0,7,1
624230,8500,8500.0,0.1335,36,27,1820,10,287.84,8500,0.1497,2302,31,0,5416.67,702.0,728941,2.0,12.0,15515.0,0.907,0.0,0.0,0.0,0.0,9,1
1031490,6500,6325.0,0.0603,36,3,6279,3,197.84,6500,0.0294,1374,41,1,5137.5,772.0,730575,5.0,16.0,5410.0,0.168,0.0,0.0,0.0,0.0,5,1
418418,15000,1550.0,0.1347,36,27,1062,8,508.84,15000,0.1313,2231,39,2,3633.33,687.0,723737,17.0,33.0,15273.0,0.249,2.0,0.0,0.0,1.0,6,0
503073,2575,2575.0,0.0676,36,17,9138,0,79.24,2575,0.048,7361,30,0,6875.0,762.0,729336,6.0,29.0,4678.0,0.217,2.0,0.0,0.0,0.0,11,1
1682691,4950,4950.0,0.1114,36,34,923,6,162.39,4950,0.3148,2786,24,1,4166.67,707.0,727725,9.0,19.0,33189.0,0.873,3.0,0.0,0.0,0.0,9,1
385947,4000,3800.0,0.08,36,1,7371,13,125.35,4000,0.0277,2727,31,0,4000.0,772.0,730098,7.0,38.0,703.0,0.023,0.0,0.0,0.0,0.0,8,1
451689,10000,9900.0,0.0894,36,21,6279,6,317.72,10000,0.1364,2104,11,1,5250.0,737.0,729791,9.0,26.0,10326.0,0.278,1.0,0.0,0.0,0.0,11,1
583298,8000,7975.0,0.16449999999999998,36,4,6279,5,283.04,8000,0.057999999999999996,3254,29,0,2500.0,682.0,730251,3.0,6.0,4516.0,0.885,6.0,0.0,0.0,0.0,7,0
2376141,22000,22000.0,0.1114,60,34,10425,6,479.88,22000,0.2042,4205,19,0,9000.0,717.0,730402,13.0,35.0,21607.0,0.688,0.0,0.0,0.0,0.0,6,0
1403473,35000,35000.0,0.2295,60,20,5429,6,985.67,35000,0.0493,159,12,0,15000.0,682.0,729841,13.0,35.0,30587.0,0.588,0.0,0.0,0.0,0.0,11,1
409392,1000,1000.0,0.1739,36,24,1314,0,35.85,1000,0.0302,6346,11,0,2083.33,672.0,732284,3.0,4.0,1559.0,0.9740000000000001,4.0,0.0,0.0,0.0,11,0
817676,8325,8325.0,0.1099,36,33,14104,6,272.52,8325,0.2475,5173,22,1,4000.0,692.0,729995,13.0,23.0,24087.0,0.782,0.0,0.0,0.0,0.0,2,0
440971,15000,14969.09,0.1392,36,27,11767,6,512.06,15000,0.2234,1917,34,1,5833.33,682.0,728876,12.0,33.0,7705.0,0.39899999999999997,2.0,0.0,0.0,1.0,2,1
461356,13650,13562.42,0.1635,36,4,11015,11,482.25,13650,0.0789,4319,49,0,2750.0,702.0,730274,7.0,14.0,11209.0,0.667,1.0,0.0,0.0,0.0,8,0
288032,1000,925.0,0.1261,36,22,8007,3,33.51,1000,0.0085,5793,18,4,5416.67,657.0,732919,3.0,5.0,1496.0,0.7120000000000001,1.0,0.0,0.0,0.0,8,0
564697,15000,14800.0,0.1075,36,34,7536,6,489.31,15000,0.1104,5079,11,1,5416.67,722.0,729332,12.0,25.0,13248.0,0.426,0.0,0.0,0.0,0.0,11,1
622989,10500,10450.0,0.1483,60,2,2603,6,248.86,10500,0.0153,7140,1,1,3536.9,677.0,730426,12.0,39.0,1690.0,0.35200000000000004,4.0,0.0,0.0,7.0,11,0
1077221,14000,14000.0,0.0662,36,17,4694,6,429.86,14000,0.1502,2518,39,1,6250.0,762.0,722272,20.0,33.0,22177.0,0.544,2.0,0.0,0.0,0.0,6,1
692496,4000,3975.0,0.1788,60,18,7718,8,101.32,4000,0.0248,7952,24,2,2500.0,672.0,733491,5.0,9.0,830.0,0.198,0.0,0.0,0.0,1.0,11,0
1038101,18000,18000.0,0.15960000000000002,60,13,5356,6,437.35,18000,0.1464,6050,17,0,8500.0,707.0,726431,8.0,25.0,14754.0,0.696,1.0,0.0,0.0,0.0,11,1
702881,1375,1375.0,0.1111,36,28,5356,6,45.09,1375,0.021,2925,34,1,2000.0,732.0,730673,2.0,8.0,1369.0,0.9129999999999999,3.0,0.0,0.0,1.0,2,0
1334750,3500,3500.0,0.0976,36,23,8337,6,112.55,3500,0.2457,1540,27,2,3000.0,712.0,730667,12.0,21.0,1753.0,0.237,3.0,0.0,0.0,0.0,6,1
436953,2000,2000.0,0.07400000000000001,36,17,6279,3,62.12,2000,0.1831,6877,3,1,5833.33,762.0,727937,12.0,36.0,31305.0,0.46799999999999997,1.0,0.0,0.0,0.0,6,1
719399,4800,4800.0,0.0579,36,17,3317,1,145.57,4800,0.1387,4004,29,1,5733.33,762.0,725288,13.0,46.0,10047.0,0.309,1.0,0.0,0.0,0.0,6,1
470026,24000,23875.0,0.1183,36,33,2603,6,795.22,24000,0.006999999999999999,4851,30,2,12500.0,812.0,721827,10.0,16.0,346.0,0.006999999999999999,0.0,0.0,0.0,0.0,8,1
354050,7500,1608.9,0.1096,36,28,2664,6,185.69,5675,0.1204,7233,46,2,5416.67,697.0,725102,9.0,17.0,7350.0,0.373,0.0,0.0,0.0,0.0,7,1
1406533,14975,14975.0,0.1016,36,23,2373,10,484.33,14975,0.12539999999999998,3416,29,0,4291.67,707.0,729872,11.0,16.0,16465.0,0.601,0.0,0.0,0.0,0.0,5,1
2234953,10750,10650.0,0.1114,36,34,12892,10,352.66,10750,0.3461,3848,29,3,2666.67,707.0,726079,13.0,28.0,25606.0,0.645,0.0,0.0,0.0,0.0,6,0
2274891,12000,12000.0,0.08900000000000001,36,21,2603,6,381.04,12000,0.2522,8200,28,0,5166.67,712.0,729826,12.0,33.0,11605.0,0.42200000000000004,0.0,0.0,0.0,0.0,9,0
707917,15000,14800.0,0.1491,60,15,2167,11,356.15,15000,0.0945,8481,33,1,3333.33,702.0,724226,9.0,18.0,3600.0,0.187,3.0,0.0,0.0,0.0,1,0
248583,18000,3884.38,0.1039,36,11,1815,4,584.12,18000,0.0086,5522,37,0,6666.67,717.0,731665,3.0,7.0,5506.0,0.524,1.0,0.0,0.0,0.0,7,1
290580,18875,12800.0,0.1861,36,10,1359,3,688.17,18875,0.1647,4487,11,1,18750.0,642.0,726936,11.0,33.0,64744.0,0.72,4.0,0.0,0.0,1.0,6,0
576116,6000,6000.0,0.1398,60,14,7255,6,139.55,6000,0.0416,4736,39,0,2333.0,707.0,732736,4.0,18.0,2336.0,0.8340000000000001,0.0,0.0,0.0,0.0,11,0
1914610,15000,15000.0,0.1409,36,28,7613,6,513.33,15000,0.1711,3613,31,1,12083.33,712.0,723576,18.0,42.0,32803.0,0.672,2.0,0.0,0.0,0.0,6,0
529044,6500,6450.0,0.1112,60,33,11172,5,141.72,6500,0.1278,5963,1,1,3333.33,727.0,731096,9.0,17.0,21618.0,0.4970000000000001,0.0,0.0,0.0,0.0,9,0
264499,15000,3441.69,0.1134,36,19,4568,6,493.5,15000,0.0861,1633,39,0,4810.0,697.0,727872,10.0,24.0,14453.0,0.455,1.0,0.0,0.0,0.0,6,1
805402,12000,12000.0,0.07490000000000001,36,32,5356,6,373.22,12000,0.0918,4528,30,0,1700.0,772.0,729880,2.0,20.0,5198.0,0.289,0.0,0.0,0.0,0.0,5,1
520691,1200,1200.0,0.157,36,30,11406,3,42.02,1200,0.0453,8550,30,0,2917.0,667.0,732226,3.0,3.0,3814.0,0.5529999999999999,1.0,0.0,0.0,0.0,8,1
500985,16000,15575.0,0.1533,36,2,6131,13,557.26,16000,0.1531,1834,15,1,5250.0,672.0,728997,7.0,24.0,12424.0,0.804,0.0,0.0,0.0,0.0,2,0
194339,2500,400.0,0.1249,36,2,7736,3,83.63,2500,0.1367,6830,39,1,7916.67,657.0,728741,9.0,34.0,16027.0,0.6459999999999999,5.0,0.0,0.0,0.0,8,0
472531,12000,11750.0,0.1114,36,23,11596,6,393.65,12000,0.0285,1946,16,1,6666.67,757.0,730546,5.0,11.0,31183.0,0.725,3.0,0.0,0.0,0.0,5,1
594680,10000,10000.0,0.1186,36,28,9586,6,331.48,10000,0.2174,8986,12,1,7083.33,702.0,729476,19.0,35.0,102740.0,0.78,1.0,0.0,0.0,0.0,6,0
2311368,17325,17300.0,0.247,60,26,6279,3,505.47,17325,0.2269,472,40,0,3732.5,702.0,728420,15.0,20.0,7084.0,0.5489999999999999,1.0,0.0,0.0,0.0,8,0
353120,3200,629.19,0.138,36,30,9530,5,109.06,3200,0.1744,3622,34,0,4375.0,652.0,729635,8.0,17.0,5070.0,0.642,1.0,0.0,0.0,3.0,8,0
2081872,2400,2400.0,0.1212,36,33,10459,10,79.86,2400,0.1466,5705,31,2,4166.67,697.0,726651,18.0,33.0,10942.0,0.502,3.0,0.0,0.0,0.0,4,0
322143,4200,3775.0,0.1418,36,4,6990,6,143.92,4200,0.092,2484,19,1,2750.0,647.0,728387,9.0,17.0,5509.0,0.966,1.0,0.0,0.0,1.0,6,0
2093907,21200,21200.0,0.1727,60,13,14175,8,529.96,21200,0.0547,8452,1,1,9583.33,712.0,730572,15.0,37.0,8679.0,0.423,1.0,0.0,0.0,0.0,6,0
561248,12000,12000.0,0.1038,36,23,3557,6,389.36,12000,0.1917,6710,20,1,3500.0,722.0,729665,9.0,29.0,14063.0,0.363,2.0,0.0,0.0,0.0,6,1
2297444,10000,10000.0,0.1114,36,34,7613,6,328.06,10000,0.1696,3710,20,1,5000.0,682.0,725498,11.0,45.0,8137.0,0.667,0.0,0.0,0.0,0.0,6,0
2365233,6950,6950.0,0.2049,36,4,4702,3,0.0,6950,0.06480000000000001,9116,39,0,3000.0,662.0,728478,5.0,9.0,4098.0,0.953,0.0,0.0,0.0,0.0,10,0
307256,16600,14175.0,0.1418,36,4,11230,6,568.81,16600,0.1462,7518,19,0,5430.0,667.0,729661,9.0,19.0,11294.0,0.614,1.0,0.0,0.0,1.0,8,1
147010,5000,2244.08,0.1028,36,0,2717,6,162.0,5000,0.0026,8358,39,0,5833.33,687.0,732621,3.0,3.0,1169.0,0.48700000000000004,0.0,0.0,0.0,0.0,7,0
1915074,27000,27000.0,0.079,36,32,12370,6,844.84,27000,0.1852,1096,19,1,6000.0,762.0,728626,12.0,32.0,28882.0,0.462,2.0,0.0,0.0,0.0,6,0
1581832,21000,21000.0,0.1409,36,28,6379,10,718.65,21000,0.0858,3377,20,0,6250.0,707.0,722240,8.0,25.0,20314.0,0.8290000000000001,2.0,0.0,0.0,0.0,8,0
2309992,11400,11400.0,0.158,36,14,7613,6,399.67,11400,0.213,8931,21,1,5083.33,682.0,727874,13.0,21.0,16250.0,0.722,2.0,0.0,0.0,0.0,6,0
355380,7500,0.0,0.1033,36,33,3332,6,180.76,5575,0.0,6035,31,0,3500.0,772.0,726191,6.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,7,1
1130022,11200,11200.0,0.0991,36,23,5168,10,360.92,11200,0.0851,1497,39,2,4583.33,727.0,731281,14.0,25.0,10440.0,0.361,1.0,0.0,0.0,0.0,6,1
2093792,10700,10700.0,0.1629,60,27,7613,6,261.86,10700,0.1065,983,6,1,3333.33,707.0,728357,5.0,14.0,15335.0,0.54,1.0,0.0,0.0,0.0,6,0
1108202,25000,25000.0,0.1825,60,6,2659,6,638.25,25000,0.2391,2758,19,1,8000.0,697.0,730772,16.0,29.0,32802.0,0.627,3.0,0.0,0.0,0.0,10,1
2088825,7925,7925.0,0.0603,36,3,12167,6,241.21,7925,0.1356,6950,18,0,4166.67,792.0,731062,17.0,21.0,3996.0,0.049,0.0,0.0,0.0,0.0,9,0
376056,8000,6476.61,0.1537,36,6,4276,1,278.77,8000,0.1003,4042,39,0,6250.0,667.0,730155,9.0,15.0,2646.0,0.222,2.0,0.0,0.0,0.0,2,1
637501,8000,7995.54,0.0691,36,21,10781,2,246.69,8000,0.01,1204,19,0,1500.0,727.0,728728,7.0,19.0,120.0,0.013999999999999999,0.0,0.0,0.0,1.0,11,1
2444848,20000,20000.0,0.1409,36,28,10615,6,0.0,20000,0.2461,5046,19,1,6250.0,667.0,731165,8.0,17.0,7280.0,0.539,1.0,0.0,0.0,1.0,6,0
751959,22500,12675.0,0.1037,60,33,10308,8,310.2,14475,0.12,517,40,1,3750.0,772.0,711912,8.0,20.0,15011.0,0.439,0.0,0.0,0.0,0.0,1,1
619833,25000,17086.05,0.0999,36,11,11371,6,562.18,17425,0.1931,3871,16,0,4583.0,737.0,728085,10.0,63.0,3788.0,0.28800000000000003,2.0,0.0,0.0,2.0,6,1
2309560,5375,5375.0,0.1629,36,27,1166,8,189.74,5375,0.2242,3871,16,1,3750.0,677.0,725643,16.0,31.0,3893.0,0.226,2.0,0.0,0.0,0.0,0,0
432642,6000,5700.0,0.12869999999999998,36,0,6476,2,201.8,6000,0.1309,8755,18,0,5417.0,682.0,729310,14.0,21.0,10134.0,0.385,1.0,0.0,0.0,0.0,8,1
